Source_ID,Mean_Prob,Std_Dev,Coeff_Var,Median_Prob,Q25_Prob,Q75_Prob,IQR,Min_Prob,Max_Prob,Range,Skewness,E_peak,Beta,Sigma_det,Beta_Rel,log_E_peak,log_Beta,log_Sigma_det,log_Beta_Rel,Very_High_Conf,High_Conf,Moderate_Conf,Low_Uncertainty,Consistent,Premium_Candidate,Stable_Candidate
322,0.10036740520284064,0.15432567331735483,1.5376073300828321,8.855215459438335e-06,1.998434657323405e-08,0.15162160915705974,0.15162158917271318,4.94291382972382e-10,0.3502065411630461,0.35020654066875473,0.9655333834413751,0.20753,0.4451,7.3912,0.5551561446865872,-0.682919113926807,-0.35154240571747747,0.8687149541011864,-0.25558484888044314,False,False,False,False,False,False,False
238,0.09912519493886629,0.1370520796623279,1.3826158518093592,3.4784755248500964e-05,2.7528479835939703e-07,0.22080533910373196,0.2208050638189336,4.7646802312088734e-32,0.27478557555055266,0.27478557555055266,0.46698550682375833,0.33485,0.1912,13.8406,0.33943514644351463,-0.4751496967278017,-0.7185121120599187,1.1411549175080922,-0.4692431911397121,False,False,False,False,False,False,False
302,0.09869985975929536,0.09043273602105902,0.9162396692275497,0.15205934144519181,0.00018046870971423422,0.16467643350572278,0.16449596479600856,3.818238933221176e-06,0.17657923689691474,0.17657541865798151,-0.3802618006089888,13.136,0.5228,5.517,0.7465570007651109,1.1184631397753655,-0.28166442109149326,0.7417029839577399,-0.12693702762725803,False,False,False,True,False,False,False
1077,0.09764652004229664,0.12034028747994292,1.2324072082010107,0.036928759301230143,4.797821517240136e-14,0.19101060212572613,0.19101060212567814,2.2472930221430838e-40,0.26029323878447896,0.26029323878447896,0.4860537139256374,0.00032292,0.0362,8.67,2.0994475138121547,-3.4909050561886206,-1.4412914294668342,0.9380190974762103,0.3221050217476256,False,False,False,False,False,False,False
991,0.09754019867123098,0.09189653916820925,0.942140071464843,0.13116242890274485,1.3817141029741193e-05,0.16106038494580305,0.1610465678047733,1.8507454336441218e-10,0.19546436218150273,0.1954643619964282,-0.2241318692863952,0.98359,0.3609,5.6405,0.5247991133277917,-0.007185895312433896,-0.4426131179404928,0.7513176035606827,-0.2800069073922525,False,False,False,True,False,False,False
719,0.09747839687909308,0.11687810903166508,1.199015379648483,0.09332216279809183,5.0309984632159714e-17,0.1081596595820106,0.10815965958201054,1.406280255684073e-34,0.285910162015363,0.285910162015363,0.8471702263699907,1.89,0.1658,5.8117,0.7032569360675512,0.2764618041732441,-0.7804154737857453,0.7643031879199867,-0.15288597579125948,False,False,False,False,False,False,False
891,0.09738305776678516,0.2177551161872603,2.2360675339243206,7.260261822975858e-11,5.093154266628493e-30,3.720007606575664e-08,3.720007606575664e-08,7.103236187014056e-69,0.48691525156124715,0.48691525156124715,1.4999999999999796,1.0815,0.2168,7.9342,0.5479704797047971,0.03402652377511024,-0.6639407221336507,0.8995031436805606,-0.2612428372211746,False,False,False,False,False,False,False
1118,0.09729486626255307,0.13483034725152165,1.3857908291869145,0.0004219673262202139,1.066708139991623e-05,0.21195706084847737,0.21194639376707747,2.986477127338154e-08,0.27408460619189656,0.2740845763271253,0.4883112231717834,0.86166,0.2747,9.5446,0.44594102657444484,-0.06466406741474538,-0.5611413405794381,0.9797577324748048,-0.3507225707200107,False,False,False,False,False,False,False
269,0.09695683203567379,0.174525983769689,1.8000378323530262,0.01756649294732945,2.6377138263346927e-09,0.06129275976337458,0.061292757125660756,4.856203465451186e-15,0.4059249048299463,0.4059249048299415,1.42625687768321,0.42428,0.2642,25.0504,0.20779712339137016,-0.37234743982036395,-0.5780671867214916,1.3988146649899236,-0.6823604688284165,False,False,False,False,False,False,False
24,0.09642013469362792,0.21560132599592807,2.2360610086304553,1.916756213148874e-07,9.85804174596693e-16,9.70326763709634e-07,9.703267627238298e-07,1.5864927419157055e-22,0.4820995114657536,0.4820995114657536,1.4999999999870781,11.133,0.5162,4.292,0.6652460286710578,1.0466122090684455,-0.2871819997921499,0.6326597132939135,-0.17701770938295236,False,False,False,False,False,False,False
999,0.09641128603554731,0.10951546894112602,1.135919476704754,0.025576095615225912,0.019890603696049423,0.2057697500092388,0.1858791463131894,0.0049103579810818605,0.2259096228761406,0.22099926489505875,0.4064329703233569,0.81665,0.3048,9.2697,0.369750656167979,-0.08796403359826345,-0.5159850373324371,0.9670656790794656,-0.43209104662145636,False,False,False,False,False,False,False
958,0.09626264730123216,0.09911665723742047,1.0296480485392936,0.06949129015168505,0.005475844117168593,0.1967653805645692,0.1912895364474006,0.0045624840205985345,0.20501823765213936,0.20045575363154083,0.2189953707066635,0.78736,0.0996,9.0768,1.247991967871486,-0.10382665230999445,-1.0017406615763014,0.957932766220627,0.09621179021794603,False,False,False,True,False,False,False
242,0.09605387988245379,0.21431139636258037,2.231157911718563,9.593569796963776e-10,7.36524251958474e-12,0.0008441957493682876,0.0008441957420030451,8.913427984717363e-13,0.4794252026952871,0.47942520269439576,1.499989096336006,0.034653,0.0511,5.0277,1.5949119373776908,-1.4602591614259959,-1.2915790998652872,0.7013693556822556,0.20273670860526388,False,False,False,False,False,False,False
972,0.09559814834891303,0.13088295278422388,1.3690949181942274,0.0001005376707618976,3.303876532383647e-05,0.23430945183435395,0.2342764130690301,2.9070185841998373e-19,0.2435477134741255,0.2435477134741255,0.4101542238688112,0.72243,0.2038,10.903,0.4636898920510304,-0.14120422758390233,-0.6907958203295924,1.0375460120858269,-0.33377237116114467,False,False,False,False,False,False,False
264,0.09557906370673289,0.10146940775647591,1.0616278628920013,0.05189036662789739,0.011983020034913838,0.20454770866946545,0.19256468863455162,0.004125837867819572,0.20534838533356822,0.20122254746574866,0.3167910829130306,0.59247,0.2356,4.902,0.620118845500849,-0.22733363546859628,-0.627824713884936,0.6903733069160591,-0.2075250701807672,False,False,False,False,False,False,False
948,0.09545933845921528,0.2080088112362234,2.1790302845519056,1.807126966842422e-07,1.843819596555243e-10,0.009817413365993911,0.009817413181611952,1.2025465133208385e-20,0.46747909803300386,0.46747909803300386,1.4984450100357554,1.7257,0.9264,7.9728,0.3855785837651123,0.23696529910297962,-0.03320145361663902,0.9016108698269817,-0.41388709616685215,False,False,False,False,False,False,False
988,0.09523008208558259,0.09316654350247694,0.9783309189573066,0.12887786285685657,2.2146777580236807e-05,0.13385041522492078,0.13382826844734055,2.646562158137537e-06,0.2133973390063972,0.21339469244423906,0.006623127272860843,1.8269,0.6762,5.4459,0.6888494528246081,0.2617147757943664,-0.16992483357024982,0.7360696623717528,-0.1618756822310883,False,False,False,True,False,False,False
25,0.09513090913103435,0.15328566921603415,1.611312816234823,2.8678444505027494e-05,1.9776428390034785e-14,0.12352065191902113,0.12352065191900136,2.9428280414867936e-36,0.3521052152916258,0.3521052152916258,1.1183199462423667,47.489,0.3704,7.3768,0.4646328293736501,1.6765930245187535,-0.43132902199010326,0.8678680090143196,-0.3328901076823365,False,False,False,False,False,False,False
