Source_ID,E_peak,Beta,log_E_peak,log_Beta,ANN_Prob_Mean,ANN_Prob_Std,ANN_Prob_Min,ANN_Prob_Max,OCSVM_Score,OCSVM_Prediction,OCSVM_Anomaly_Score,OCSVM_Anomaly_Rank,OCSVM_Log(E_peak),OCSVM_Log(beta)
664,1.4958,0.4329,0.174873528887417,-0.3636124141868433,0.5232199666252965,0.0273048213440727,0.4919617172847334,0.542419056947251,0.021554079946414673,1,-0.021554079946414673,53.07511880160166,0.4001752063353898,-1.0472075569559078
1114,1.2945,0.328,0.1121020547708908,-0.4841261562883209,0.5076883742308155,0.0337779667168693,0.4698548041160394,0.5348159305554889,0.04886444869856699,1,-0.04886444869856699,31.051807661162,0.1697331979425178,-0.3805935891132226
551,1.2094,0.2911,0.0825699642699229,-0.5359577945611892,0.4952523165547835,0.0268987640185895,0.4656190830454708,0.5181279102646542,0.041107498889633276,1,-0.041107498889633276,37.30707725101174,0.2031417191119856,-0.1685781829349778
101,0.025961,0.1263,-1.5856785828224609,-0.8985966494446692,0.4911648279893089,0.0284110533346158,0.4591798030769711,0.513474506550642,0.04333340029030408,1,-0.04333340029030408,35.512091633651664,-0.0310736437310292,-0.5573634742177682
663,0.064547,0.0851,-1.1901239379633672,-1.0700704399154122,0.4791639923083493,0.0238993148878936,0.4517060290070281,0.4952851362900752,0.0377000360398817,1,-0.0377000360398817,40.054883962103986,-0.351835221425999,-0.4939010400715595
96,8.2624,0.112,0.9171062162503074,-0.9507819773298184,0.4753465085420965,0.0220915278096477,0.4503975947861421,0.4924252436222357,0.02264619661347478,1,-0.02264619661347478,52.19442673264418,-0.2886230620813831,-0.9871627752948278
138,0.045933,0.0652,-1.3378751887885325,-1.1857524042680798,0.4702320592187117,0.018562295567073,0.448808620847008,0.4815234619128148,0.010071163035892616,1,-0.010071163035892616,62.33503961099436,-1.2538018710084495,-0.6865546295735858
1113,8.8902,0.0542,0.9489115312648544,-1.2660007134616131,0.4646473512488977,0.0180863000330622,0.4439498554991277,0.4774094994536366,0.027301874918664204,1,-0.027301874918664204,48.44004857629282,-0.4396270280587342,-0.8195873671616762
560,1.4393,0.3499,0.1581513253927027,-0.4560560575170935,0.4616756191589958,0.0156748430095384,0.4435931768456083,0.4714021602124766,0.038429661115656155,1,-0.038429661115656155,39.466508162220975,-0.2856534724517532,-0.3563499617826708
127,0.048244,0.138,-1.3165566912097522,-0.8601209135987634,0.4587399203629336,0.0159656595921397,0.4403054473588338,0.4681301886768645,0.03478722375953769,1,-0.03478722375953769,42.403800292230585,-0.396931446001918,-0.6085355881608968
648,1.2581,0.3196,0.0997151623510236,-0.4953932293580462,0.4575439620475715,0.0150543671083147,0.4402061269619997,0.4673008018950484,0.01791036279955527,1,-0.01791036279955527,56.013442965632414,-1.172908712661239,-1.1243600629958317
86,0.27256,0.131,-0.564537879440179,-0.8827287043442357,0.4566299643739598,0.0158387401359646,0.4383997843671747,0.4670143422819569,0.03114436922462105,1,-0.03114436922462105,45.34142883873302,-0.0917187720181673,-1.7619538968712043
208,0.68164,0.3424,-0.1664449322238082,-0.4654662439948844,0.4539603812776352,0.0164678425568979,0.4349453882914135,0.4635790972799668,0.040350550817355946,1,-0.040350550817355946,37.917486545159626,0.5002090217151078,-0.7011469235902933
588,2.372,0.3542,0.375114684692225,-0.450751443145944,0.4523675244908431,0.0170323610297647,0.4327264409614096,0.4630668157025644,0.05062225207900484,1,-0.05062225207900484,29.634300225710454,-1.2188624087595714,-2.1249387366083
33,10.804,0.3954,1.0335845755154134,-0.4029633350223465,0.4509788833530471,0.0167543242576021,0.4316395774098882,0.461096660812408,0.04352459226526895,1,-0.04352459226526895,35.357912816425895,0.1473671077937864,-0.2185318571582016
194,11.639,0.9984,1.065915668188592,-0.0006954276616512,0.449036790896379,0.0156664667892947,0.4311120909280892,0.4601126758211317,0.026089006752410104,1,-0.026089006752410104,49.41811567015596,0.8372600682972373,-0.9190129530891128
180,1.8223,0.3778,0.2606198751723718,-0.4227380464141851,0.4471951367154406,0.0157137428671397,0.4291182653451666,0.4575906855099055,0.03828092816930806,1,-0.03828092816930806,39.58644766153661,-0.0578480332252178,-0.679853713888946
222,0.099202,0.1015,-1.0034795719969505,-0.9935339577507682,0.4464670665198301,0.0156377588776709,0.4284566493615555,0.4565939515473567,0.012323169662577294,1,-0.012323169662577294,60.51900251973758,2.018076063645795,-1.3142582613977365
546,1.2265,0.5375,0.0886675525424044,-0.269621531412357,0.4453699812662302,0.0152750616454009,0.4278572043698856,0.4559441959725869,0.021980138133325,1,-0.021980138133325,52.73154189499111,-1.5738792912533843,-1.2211255279972604
