number,prob_0,prob_ann,prob_ann_std
0.0,1.8601292251043644e-10,1.8601292251043644e-10,2.732261938670791e-10
1.0,0.30320593151906955,0.30320593151906955,0.08314786459093632
2.0,0.5515579998777795,0.5515579998777795,0.11320884873871943
3.0,0.14941013718370394,0.14941013718370394,0.06782851543969752
4.0,0.23918250209530964,0.23918250209530964,0.13153130887419395
5.0,7.421398057730197e-16,7.421398057730197e-16,1.2359014589757923e-15
6.0,1.2525279494579035e-17,1.2525279494579035e-17,2.174223824609146e-17
7.0,3.159870269527233e-12,3.159870269527233e-12,4.426681501331826e-12
8.0,0.2005720681565128,0.2005720681565128,0.06721519016393447
9.0,0.0008526928685025104,0.0008526928685025104,0.001303256826810268
10.0,1.0638583595869332e-31,1.0638583595869332e-31,1.4513689318035962e-31
11.0,4.042035954714007e-43,4.042035954714007e-43,5.51038822503822e-43
12.0,0.2050195647980945,0.2050195647980945,0.053046169620972375
13.0,6.295991393150094e-70,6.295991393150094e-70,1.386233554989873e-69
14.0,0.3535186276031213,0.3535186276031213,0.08981598291924603
15.0,0.058668887700853836,0.058668887700853836,0.0397366808120569
16.0,0.027158698126400573,0.027158698126400573,0.017421587837218745
17.0,0.0005231557867981489,0.0005231557867981489,0.0007166814812517411
18.0,3.409287715184356e-40,3.409287715184356e-40,6.5871396128925164e-40
19.0,0.15282501935988926,0.15282501935988926,0.07634794222235097
20.0,1.184434730732062e-86,1.184434730732062e-86,2.641272629150697e-86
21.0,6.49051946861378e-15,6.49051946861378e-15,1.416892607393092e-14
22.0,0.3949578742104659,0.3949578742104659,0.059725305436920895
23.0,0.0043181298151835175,0.0043181298151835175,0.005023888523720815
24.0,0.42668456124129,0.42668456124129,0.07137690000441561
25.0,0.8736722167528402,0.8736722167528402,0.0423679020717804
26.0,3.361029916012359e-71,3.361029916012359e-71,7.418271972178083e-71
27.0,1.1897535529432114e-05,1.1897535529432114e-05,1.5732788164760705e-05
28.0,6.306723856377289e-07,6.306723856377289e-07,1.067364713939159e-06
29.0,0.44611783881677025,0.44611783881677025,0.15389369446076775
30.0,0.26774381574261696,0.26774381574261696,0.02008427530297333
31.0,3.035390415833469e-29,3.035390415833469e-29,5.573656028440065e-29
32.0,0.2018613855641324,0.2018613855641324,0.06258772033049502
33.0,0.99999993213266,0.99999993213266,8.04150920834654e-08
34.0,0.3916950420275602,0.3916950420275602,0.14110180218598933
35.0,0.20916827195210203,0.20916827195210203,0.029992427542302337
36.0,0.23954249968921312,0.23954249968921312,0.03516000090828456
37.0,1.9964008048255727e-21,1.9964008048255727e-21,3.1471408074859364e-21
38.0,0.14802670178009605,0.14802670178009605,0.0799053920367129
39.0,3.353569333766988e-28,3.353569333766988e-28,4.963164603135936e-28
40.0,0.6413686026384255,0.6413686026384255,0.11996083629003931
41.0,0.1898169553503664,0.1898169553503664,0.027750897281989605
42.0,0.29124747202166157,0.29124747202166157,0.08982375362514684
43.0,7.225435758459518e-45,7.225435758459518e-45,1.5164692259914658e-44
44.0,2.595196914687949e-09,2.595196914687949e-09,5.3584004983563336e-09
45.0,0.7135863491264078,0.7135863491264078,0.09769072361214123
46.0,0.19657579223709937,0.19657579223709937,0.024964349832898906
47.0,0.010666302141884552,0.010666302141884552,0.006094636320456844
48.0,1.189809764266936e-16,1.189809764266936e-16,2.588472662377008e-16
49.0,0.22986352599151555,0.22986352599151555,0.16978410124092685
50.0,1.533669617803852e-20,1.533669617803852e-20,2.5335294405431942e-20
51.0,3.143929769494448e-31,3.143929769494448e-31,4.340322697486534e-31
52.0,0.02232889459110473,0.02232889459110473,0.0256633534160645
53.0,0.2519117683100512,0.2519117683100512,0.01957159604592776
54.0,0.24581885751479332,0.24581885751479332,0.025908968601372612
55.0,0.136693596241457,0.136693596241457,0.09514296185025091
